,xrsa,xrsb,xrsa_quality,xrsb_quality
2024-05-14 07:38:00,2.2408517e-07,5.6468352e-06,0,0
2024-05-14 07:39:00,2.2221617e-07,5.6443414e-06,0,0
2024-05-14 07:40:00,2.2376112e-07,5.668623e-06,0,0
2024-05-14 07:41:00,2.2357744e-07,5.6735057e-06,0,0
2024-05-14 07:42:00,2.2138748e-07,5.6837234e-06,0,0
2024-05-14 07:43:00,2.1736322e-07,5.652685e-06,0,0
2024-05-14 07:44:00,2.1940973e-07,5.6640606e-06,0,0
2024-05-14 07:45:00,2.2084312e-07,5.716369e-06,0,0
2024-05-14 07:46:00,2.2574598e-07,5.775009e-06,0,0
2024-05-14 07:47:00,2.2769945e-07,5.8299547e-06,0,0
2024-05-14 07:48:00,2.2842195e-07,5.8723604e-06,0,0
2024-05-14 07:49:00,2.2759903e-07,5.880613e-06,0,0
2024-05-14 07:50:00,2.2671026e-07,5.860861e-06,0,0
2024-05-14 07:51:00,2.2573403e-07,5.8462156e-06,0,0
2024-05-14 07:52:00,2.2384111e-07,5.8478226e-06,0,0
2024-05-14 07:53:00,2.3140996e-07,5.8898095e-06,0,0
2024-05-14 07:54:00,2.3522932e-07,5.901861e-06,0,0
2024-05-14 07:55:00,2.457296e-07,5.9277486e-06,0,0
2024-05-14 07:56:00,2.6484557e-07,5.9551253e-06,0,0
2024-05-14 07:57:00,2.9626932e-07,6.0311622e-06,0,0
2024-05-14 07:58:00,3.518231e-07,6.182392e-06,0,0
2024-05-14 07:59:00,3.9129603e-07,6.312557e-06,0,0
2024-05-14 08:00:00,4.307018e-07,6.467196e-06,0,0
2024-05-14 08:01:00,4.7229167e-07,6.6241887e-06,0,0
2024-05-14 08:02:00,5.107888e-07,6.7575393e-06,0,0
2024-05-14 08:03:00,5.347168e-07,6.8504073e-06,0,0
2024-05-14 08:04:00,5.5147075e-07,6.9302837e-06,0,0
2024-05-14 08:05:00,5.712486e-07,7.0176125e-06,0,0
2024-05-14 08:06:00,5.872994e-07,7.106444e-06,0,0
2024-05-14 08:07:00,6.0342757e-07,7.20732e-06,0,0
2024-05-14 08:08:00,6.230332e-07,7.3046326e-06,0,0
2024-05-14 08:09:00,6.425667e-07,7.393362e-06,0,0
2024-05-14 08:10:00,6.583754e-07,7.4912377e-06,0,0
2024-05-14 08:11:00,6.667915e-07,7.567107e-06,0,0
2024-05-14 08:12:00,6.6953174e-07,7.615504e-06,0,0
2024-05-14 08:13:00,6.778754e-07,7.671798e-06,0,0
2024-05-14 08:14:00,6.900955e-07,7.758695e-06,0,0
2024-05-14 08:15:00,6.9963124e-07,7.819662e-06,0,0
2024-05-14 08:16:00,7.044195e-07,7.865597e-06,0,0
2024-05-14 08:17:00,7.1041984e-07,7.91688e-06,0,0
2024-05-14 08:18:00,7.185774e-07,7.955482e-06,0,0
2024-05-14 08:19:00,7.184523e-07,7.9844385e-06,0,0
2024-05-14 08:20:00,7.249611e-07,8.0223435e-06,0,0
2024-05-14 08:21:00,7.306783e-07,8.061818e-06,0,0
2024-05-14 08:22:00,7.281113e-07,8.082775e-06,0,0
2024-05-14 08:23:00,7.2789356e-07,8.108326e-06,0,0
2024-05-14 08:24:00,7.2894426e-07,8.148001e-06,0,0
2024-05-14 08:25:00,7.2449046e-07,8.172336e-06,0,0
2024-05-14 08:26:00,7.252103e-07,8.200209e-06,0,0
2024-05-14 08:27:00,7.212006e-07,8.211381e-06,0,0
2024-05-14 08:28:00,7.114216e-07,8.185663e-06,0,0
2024-05-14 08:29:00,7.045147e-07,8.189383e-06,0,0
2024-05-14 08:30:00,7.030353e-07,8.20485e-06,0,0
2024-05-14 08:31:00,6.9380013e-07,8.188241e-06,0,0
2024-05-14 08:32:00,6.8885174e-07,8.180981e-06,0,0
2024-05-14 08:33:00,6.8410355e-07,8.170551e-06,0,0
2024-05-14 08:34:00,6.770383e-07,8.146262e-06,0,0
2024-05-14 08:35:00,6.6540673e-07,8.092107e-06,0,0
2024-05-14 08:36:00,6.55725e-07,8.056556e-06,0,0
2024-05-14 08:37:00,6.4966565e-07,8.032048e-06,0,0
2024-05-14 08:38:00,6.389917e-07,7.994547e-06,0,0
2024-05-14 08:39:00,6.317345e-07,7.958471e-06,0,0
2024-05-14 08:40:00,6.243392e-07,7.918506e-06,0,0
2024-05-14 08:41:00,6.19928e-07,7.8745725e-06,0,0
2024-05-14 08:42:00,6.099668e-07,7.839942e-06,0,0
2024-05-14 08:43:00,6.0181526e-07,7.799704e-06,0,0
2024-05-14 08:44:00,5.971636e-07,7.777514e-06,0,0
2024-05-14 08:45:00,5.8941015e-07,7.75101e-06,0,0
2024-05-14 08:46:00,5.87052e-07,7.719699e-06,0,0
2024-05-14 08:47:00,5.8253073e-07,7.704462e-06,0,0
2024-05-14 08:48:00,5.770846e-07,7.687138e-06,0,0
2024-05-14 08:49:00,5.719745e-07,7.654951e-06,0,0
2024-05-14 08:50:00,5.679245e-07,7.6376e-06,0,0
2024-05-14 08:51:00,5.6414723e-07,7.6264546e-06,0,0
2024-05-14 08:52:00,5.6416434e-07,7.643093e-06,0,0
2024-05-14 08:53:00,5.597369e-07,7.6260685e-06,0,0
2024-05-14 08:54:00,5.517555e-07,7.5797802e-06,0,0
2024-05-14 08:55:00,5.4634376e-07,7.5474695e-06,0,0
2024-05-14 08:56:00,5.403011e-07,7.51123e-06,0,0
2024-05-14 08:57:00,5.360063e-07,7.4820728e-06,0,0
2024-05-14 08:58:00,5.3123154e-07,7.4548984e-06,0,0
2024-05-14 08:59:00,5.26282e-07,7.4124036e-06,0,0
2024-05-14 09:00:00,5.177222e-07,7.3596266e-06,0,0
2024-05-14 09:01:00,5.085156e-07,7.3193805e-06,0,0
2024-05-14 09:02:00,5.0265794e-07,7.2801213e-06,0,0
2024-05-14 09:03:00,4.95355e-07,7.2238804e-06,0,0
2024-05-14 09:04:00,4.881664e-07,7.168433e-06,0,0
2024-05-14 09:05:00,4.822874e-07,7.142652e-06,0,0
2024-05-14 09:06:00,4.8128487e-07,7.1388376e-06,0,0
2024-05-14 09:07:00,4.7992063e-07,7.145802e-06,0,0
2024-05-14 09:08:00,4.769578e-07,7.161689e-06,0,0
2024-05-14 09:09:00,4.7656292e-07,7.1642057e-06,0,0
2024-05-14 09:10:00,4.7271863e-07,7.157422e-06,0,0
2024-05-14 09:11:00,4.6925328e-07,7.146892e-06,0,0
2024-05-14 09:12:00,4.6718e-07,7.1540253e-06,0,0
2024-05-14 09:13:00,4.6833702e-07,7.1874306e-06,0,0
2024-05-14 09:14:00,4.6895516e-07,7.205544e-06,0,0
2024-05-14 09:15:00,4.6636887e-07,7.202289e-06,0,0
2024-05-14 09:16:00,4.6031943e-07,7.1739255e-06,0,0
2024-05-14 09:17:00,4.5437878e-07,7.1602785e-06,0,0
2024-05-14 09:18:00,4.5036828e-07,7.142462e-06,0,0
2024-05-14 09:19:00,4.4600213e-07,7.1168747e-06,0,0
2024-05-14 09:20:00,4.3771277e-07,7.08359e-06,0,0
2024-05-14 09:21:00,4.3423242e-07,7.068263e-06,0,0
2024-05-14 09:22:00,4.3112675e-07,7.0593937e-06,0,0
2024-05-14 09:23:00,4.3142907e-07,7.071336e-06,0,0
2024-05-14 09:24:00,4.3234633e-07,7.085772e-06,0,0
2024-05-14 09:25:00,4.357706e-07,7.1156546e-06,0,0
2024-05-14 09:26:00,4.3683406e-07,7.146783e-06,0,0
2024-05-14 09:27:00,4.4320458e-07,7.218546e-06,0,0
2024-05-14 09:28:00,4.5443514e-07,7.297577e-06,0,0
2024-05-14 09:29:00,4.608969e-07,7.3925867e-06,0,0
2024-05-14 09:30:00,4.7018514e-07,7.48699e-06,0,0
2024-05-14 09:31:00,4.804069e-07,7.6128445e-06,0,0
2024-05-14 09:32:00,4.9630444e-07,7.801056e-06,0,0
2024-05-14 09:33:00,5.118155e-07,7.984576e-06,0,0
2024-05-14 09:34:00,5.1418505e-07,8.06268e-06,0,0
2024-05-14 09:35:00,5.1588705e-07,8.131976e-06,0,0
2024-05-14 09:36:00,5.139836e-07,8.186601e-06,0,0
2024-05-14 09:37:00,5.187438e-07,8.25668e-06,0,0
2024-05-14 09:38:00,5.2260935e-07,8.333188e-06,0,0
2024-05-14 09:39:00,5.248242e-07,8.390475e-06,0,0
2024-05-14 09:40:00,5.2510455e-07,8.450809e-06,0,0
2024-05-14 09:41:00,5.3685113e-07,8.570753e-06,0,0
2024-05-14 09:42:00,5.432571e-07,8.683006e-06,0,0
2024-05-14 09:43:00,5.432876e-07,8.739804e-06,0,0
2024-05-14 09:44:00,5.509236e-07,8.808437e-06,0,0
2024-05-14 09:45:00,5.561855e-07,8.903382e-06,0,0
2024-05-14 09:46:00,5.6508895e-07,9.037741e-06,0,0
2024-05-14 09:47:00,5.6622065e-07,9.133903e-06,0,0
2024-05-14 09:48:00,5.658042e-07,9.189466e-06,0,0
2024-05-14 09:49:00,5.687982e-07,9.263058e-06,0,0
2024-05-14 09:50:00,5.727828e-07,9.33976e-06,0,0
2024-05-14 09:51:00,5.737037e-07,9.414846e-06,0,0
2024-05-14 09:52:00,5.7687157e-07,9.49996e-06,0,0
2024-05-14 09:53:00,5.8292295e-07,9.592051e-06,0,0
2024-05-14 09:54:00,5.8720354e-07,9.693517e-06,0,0
2024-05-14 09:55:00,5.920691e-07,9.77794e-06,0,0
2024-05-14 09:56:00,5.9530316e-07,9.857169e-06,0,0
